node_id,x,y
858,970460.0078174166,27292249.87696725
859,969785.9,27292420.8
860,969795.4,27292470.3
861,969804.9,27292519.8
862,969855.4000000003,27292504.75
863,969905.9000000005,27292489.700000003
864,969956.3999999998,27292474.650000002
865,969938.7500000002,27292375.950000003
866,969887.7999999995,27292390.9
867,969836.8499999997,27292405.85
868,969852.8426453125,27292448.82410381
869,969903.2903428244,27292448.010346662
870,969931.484553294,27292425.553545322
871,969705.7,27292420.7
872,969709.1499999997,27292469.3
873,969712.6,27292517.9
874,969758.75,27292518.85
875,969578.88821429,27292413.701557
876,969583.3441071407,27292462.3007785
877,969587.8,27292510.9
878,969650.1999999998,27292514.400000002
879,969663.4294047616,27292418.367185697
880,969621.1588095237,27292416.034371387
881,969437.51984953,27292407.339049
882,969439.7515383475,27292458.49437737
883,969441.51622635,27292509.670079
884,969490.2774842354,27292510.08005242
885,969539.0387421177,27292510.49002621
886,969531.784044661,27292411.101989217
887,969484.6775257027,27292408.546290614
888,969481.8021599966,27292467.565697204
889,969534.2989754572,27292461.219507463
890,969399.64,27292763.88
891,969399.7025,27292734.4525
892,969399.765,27292705.025
893,969399.8275,27292675.5975
894,969399.89,27292646.17
895,969449.84,27292763.14
896,969449.1599999999,27292733.7725
897,969448.48,27292704.405
898,969447.7999999999,27292675.0375
899,969447.12,27292645.67
900,969424.74,27292763.51
901,969424.4312499999,27292734.112500004
902,969424.1225000002,27292704.71500001
903,969423.81375,27292675.317500003
904,969423.505,27292645.92
905,969287.16,27292608.86
906,969285.91,27292594.42
907,969385.89,27292597.25
908,969384.84,27292582.08
909,969320.0700000001,27292604.99
910,969318.8866666667,27292590.30666667
911,969352.98,27292601.12
912,969351.8633333336,27292586.193333335
913,969229.965,27292613.18
914,969232.4325000001,27292629.04
915,969234.9,27292644.9
916,969234.2746936178,27292668.140491135
917,969233.6493872356,27292691.380982272
918,969233.0240808534,27292714.62147341
919,969232.39877447,27292737.861965
920,969252.6493872356,27292752.33098227
921,969272.9,27292766.8
922,969252.79432993,27292789.41597
923,969282.163463944,27292784.308776002
924,969311.532597958,27292779.201582
925,969340.901731972,27292774.094388
926,969370.270865986,27292768.987193998
927,969446.0,27292610.3
928,969420.3748991104,27292586.13008483
929,969258.5625,27292611.02
930,969372.722283877,27292740.979758643
931,969373.6193289406,27292709.879420917
932,969373.3516203526,27292678.22359102
933,969374.5182290963,27292649.14042861
934,969395.1340160874,27292627.987524394
935,969411.8098898842,27292614.051894136
936,969372.4325875737,27292621.272681676
937,969344.3806727604,27292630.36262984
938,969312.8671556086,27292633.40119143
939,969279.4636893306,27292637.89703254
940,969252.8026943923,27292634.560115956
941,969257.0429680574,27292657.03685889
942,969255.8455357351,27292682.73563501
943,969255.1897977262,27292711.83920797
944,969264.3779417604,27292736.808892038
945,969289.7489758983,27292745.73524204
946,969294.0399427969,27292767.536314256
947,969315.1460769299,27292755.320188906
948,969342.4925930934,27292746.91422056
949,969345.4455136035,27292718.427448373
950,969345.5583272732,27292689.326609336
951,969341.6724383618,27292659.527384516
952,969309.2223723554,27292658.48670392
953,969283.87155916,27292671.185140066
954,969276.6493094788,27292696.312730357
955,969285.2751495319,27292719.98866462
956,969314.6021641598,27292727.0774866
957,969323.5381001373,27292702.11022481
958,969315.8402048516,27292681.19458522
959,969300.3277411058,27292699.307773303
960,969228.905,27292598.9
961,969257.4075,27292596.66
962,969172.77,27292617.5
963,969171.9,27292603.38
964,969201.3674999999,27292615.34
965,969200.4025000002,27292601.14
966,969070.8,27292622.4
967,969086.4881299266,27292633.609133903
968,969102.1762598542,27292644.818267807
969,969117.8643897823,27292656.027401708
970,969133.5525197113,27292667.23653561
971,969149.24064964,27292678.44566951
972,969164.9287795754,27292689.654803403
973,969180.6169095467,27292700.863937244
974,969196.30503958,27292712.073071
975,969197.1287796936,27292694.90480325
976,969197.9525197997,27292677.7365355
977,969198.7762599,27292660.568267748
978,969199.6,27292643.4
979,969217.25,27292644.150000002
980,969147.2775000002,27292618.725
981,969121.7850000003,27292619.950000003
982,969096.2925000002,27292621.175
983,969128.4198178025,27292638.864083808
984,969140.7707623276,27292656.45329973
985,969161.6327111764,27292660.97536177
986,969170.5437325734,27292675.02996946
987,969183.2140967416,27292682.577199895
988,969186.3733254859,27292637.108492732
989,969167.2343293948,27292640.205341347
990,969148.8283107335,27292642.062085338
991,969185.4459914572,27292668.467466395
992,969185.3518629968,27292651.704328798
993,969175.2183203014,27292658.540149845
994,969066.1,27292608.47
995,969092.5499999999,27292607.197499998
996,969118.9999999999,27292605.924999997
997,969145.45,27292604.6525
998,969005.5,27292404.6
999,969007.3375000001,27292418.6125
1000,969009.1750000002,27292432.625
1001,969011.0125,27292446.6375
1002,969012.8499999999,27292460.650000002
1003,969014.6874999997,27292474.6625
1004,969016.5249999994,27292488.675
1005,969018.3624999997,27292502.6875
1006,969020.2,27292516.7
1007,969045.2980181508,27292516.281224094
1008,969072.8645282937,27292515.82125988
1009,969125.5290565875,27292514.942519754
1010,969178.1935848813,27292514.06377963
1011,969230.858113175,27292513.1850395
1012,969283.5226414688,27292512.306299377
1013,969336.1871697624,27292511.42755925
1014,969388.8516980563,27292510.54881913
1015,969389.5176440267,27292407.03471022
1016,969341.5154385233,27292406.730371445
1017,969293.51323302,27292406.426032666
1018,969245.5110275167,27292406.12169389
1019,969197.5088220133,27292405.817355115
1020,969149.50661651,27292405.513016336
1021,969101.5044110067,27292405.208677556
1022,969053.5022055033,27292404.90433878
1023,969031.598950904,27292404.765469957
1024,969379.1205515818,27292451.231919438
1025,969324.6711316948,27292441.339047685
1026,969275.1955448572,27292441.5586162
1027,969227.0287643108,27292441.51416169
1028,969180.2752720537,27292441.441918045
1029,969135.9268484274,27292440.82623955
1030,969098.5420524386,27292444.287904788
1031,969070.3582626006,27292432.886817697
1032,969042.7928274528,27292426.831718873
1033,969023.4430664873,27292423.864314914
1034,969025.535546804,27292440.76147088
1035,969025.6179873914,27292459.462027628
1036,969028.8865205266,27292477.716465216
1037,969031.7169533009,27292491.528481055
1038,969033.3032830002,27292504.097743735
1039,969052.5464764934,27292497.338338595
1040,969081.3352416753,27292489.090466116
1041,969109.0870846977,27292472.10310682
1042,969151.4415252027,27292476.04433232
1043,969198.2732900182,27292475.266664155
1044,969246.873551791,27292474.668038134
1045,969296.2391933637,27292474.01885696
1046,969344.1650486836,27292474.545294654
1047,969068.7290524167,27292462.164013814
1048,969044.8555961865,27292449.215378553
1049,969041.3973429063,27292466.087588865
1050,969049.6013760829,27292479.653828114
1051,968948.3,27292662.5
1052,968943.09,27292648.98
1053,968978.925,27292652.475
1054,968973.8424999997,27292638.8525
1055,969009.5500000011,27292642.450000003
1056,969004.5950000006,27292628.725
1057,969040.1750000011,27292632.425
1058,969035.3474999997,27292618.5975
1059,968766.7,27292747.3
1060,968759.87,27292734.74
1061,968789.4,27292736.7
1062,968782.7725,27292724.020000003
1063,968812.1000000001,27292726.1
1064,968805.675,27292713.3
1065,968834.8,27292715.5
1066,968828.5775,27292702.580000002
1067,968857.5,27292704.9
1068,968851.48,27292691.86
1069,968880.2000000001,27292694.3
1070,968874.3825,27292681.14
1071,968902.9,27292683.7
1072,968897.2849999999,27292670.42
1073,968925.6000000001,27292673.1
1074,968920.1875,27292659.7
1075,968748.8,27292615.9
1076,968746.3749999998,27292602.05
1077,968743.9499999995,27292588.2
1078,968741.5249999998,27292574.35
1079,968739.1000000001,27292560.5
1080,968736.675,27292546.65
1081,968734.25,27292532.8
1082,968731.8250000001,27292518.950000003
1083,968729.4,27292505.1
1084,968775.9400000012,27292605.98
1085,968773.5737500011,27292592.113750003
1086,968771.2075000006,27292578.2475
1087,968768.8412500008,27292564.38125
1088,968766.475000001,27292550.515
1089,968764.1087500008,27292536.648750003
1090,968761.7425000004,27292522.782499995
1091,968759.3762500006,27292508.916250005
1092,968757.0100000004,27292495.05
1093,968803.0800000011,27292596.060000002
1094,968800.7725000004,27292582.17750001
1095,968798.4650000002,27292568.295000006
1096,968796.1575000004,27292554.41250001
1097,968793.8500000004,27292540.53
1098,968791.5425,27292526.647500005
1099,968789.2349999999,27292512.765
1100,968786.9274999999,27292498.8825
1101,968784.6199999995,27292485.0
1102,968830.2200000013,27292586.14
1103,968827.971250001,27292572.241250005
1104,968825.7225000001,27292558.342499994
1105,968823.4737500002,27292544.44375
1106,968821.2250000006,27292530.544999998
1107,968818.9762500005,27292516.646250002
1108,968816.7275000003,27292502.747500002
1109,968814.4787500001,27292488.848750003
1110,968812.2299999999,27292474.950000003
1111,968857.3600000013,27292576.220000003
1112,968855.1700000011,27292562.305000007
1113,968852.9800000007,27292548.390000004
1114,968850.7900000005,27292534.475
1115,968848.6000000007,27292520.560000006
1116,968846.4100000005,27292506.644999996
1117,968844.2200000002,27292492.730000004
1118,968842.0300000005,27292478.815000005
1119,968839.8400000002,27292464.900000002
1120,968884.5000000013,27292566.3
1121,968882.3687500008,27292552.368750002
1122,968880.2375000003,27292538.437499996
1123,968878.1062500005,27292524.50625
1124,968875.9750000008,27292510.57500001
1125,968873.8437500007,27292496.643749997
1126,968871.7125000003,27292482.71249999
1127,968869.5812500003,27292468.78125
1128,968867.45,27292454.85
1129,968911.6400000012,27292556.380000003
1130,968909.567500001,27292542.432499997
1131,968907.4950000003,27292528.485000003
1132,968905.4225000002,27292514.53750001
1133,968903.3500000006,27292500.59000001
1134,968901.2775000003,27292486.6425
1135,968899.2050000003,27292472.695
1136,968897.1324999998,27292458.747500002
1137,968895.0599999998,27292444.8
1138,968938.7800000012,27292546.46
1139,968936.7662500006,27292532.496250004
1140,968934.7525000002,27292518.532500017
1141,968932.7387500006,27292504.568750005
1142,968930.7250000006,27292490.605
1143,968928.7112500005,27292476.64125
1144,968926.6975000002,27292462.677499995
1145,968924.6837500003,27292448.713750005
1146,968922.6700000002,27292434.75
1147,968965.9200000011,27292536.540000003
1148,968963.9650000007,27292522.560000002
1149,968962.0100000005,27292508.579999994
1150,968960.0550000004,27292494.6
1151,968958.100000001,27292480.62000001
1152,968956.1450000007,27292466.640000004
1153,968954.1900000006,27292452.66
1154,968952.2350000008,27292438.680000007
1155,968950.2800000005,27292424.700000003
1156,968993.0600000011,27292526.62
1157,968991.1637500006,27292512.62375
1158,968989.2675,27292498.627500005
1159,968987.3712500005,27292484.63125
1160,968985.4750000004,27292470.635000005
1161,968983.5787500002,27292456.63875
1162,968981.6825000002,27292442.642499994
1163,968979.7862500004,27292428.646250002
1164,968977.8899999997,27292414.650000002
1165,968592.02076965,27292860.885727
1166,968583.88729491,27292846.880496
1167,968621.1339747107,27292841.954772603
1168,968613.217745757,27292828.190413114
1169,968650.2471797683,27292823.02381808
1170,968642.5481966059,27292809.500330493
1171,968679.3603848258,27292804.09286356
1172,968671.8786474535,27292790.81024787
1173,968708.473589885,27292785.161909044
1174,968701.2090983029,27292772.120165247
1175,968737.5867949426,27292766.23095452
1176,968730.5395491518,27292753.430082627
1177,968444.81,27292956.61
1178,968438.77,27292941.41
1179,968474.2521539307,27292937.465145424
1180,968467.7934589812,27292922.504099146
1181,968503.6943078614,27292918.32029085
1182,968496.8169179637,27292903.598198295
1183,968533.1364617919,27292899.175436273
1184,968525.8403769451,27292884.692297444
1185,968562.5786157226,27292880.030581698
1186,968554.8638359266,27292865.78639659
1187,968413.8,27292677.3
1188,968411.0125000001,27292663.8625
1189,968408.2250000001,27292650.425
1190,968405.4375,27292636.9875
1191,968402.65,27292623.55
1192,968399.8625,27292610.1125
1193,968397.075,27292596.675
1194,968394.2875,27292583.2375
1195,968391.5,27292569.8
1196,968444.2545454545,27292671.71818182
1197,968441.5,27292658.243181825
1198,968438.7454545456,27292644.768181816
1199,968435.9909090906,27292631.29318183
1200,968433.2363636366,27292617.81818182
1201,968430.4818181819,27292604.34318182
1202,968427.7272727272,27292590.868181817
1203,968424.9727272728,27292577.393181823
1204,968422.2181818181,27292563.918181818
1205,968474.709090909,27292666.136363637
1206,968471.9875,27292652.62386364
1207,968469.2659090906,27292639.11136364
1208,968466.5443181815,27292625.59886364
1209,968463.8227272725,27292612.08636364
1210,968461.1011363633,27292598.573863648
1211,968458.3795454543,27292585.061363637
1212,968455.6579545451,27292571.54886363
1213,968452.936363636,27292558.036363635
1214,968505.1636363642,27292660.55454546
1215,968502.4750000003,27292647.004545446
1216,968499.7863636366,27292633.45454545
1217,968497.0977272731,27292619.90454546
1218,968494.4090909092,27292606.35454546
1219,968491.7204545453,27292592.804545455
1220,968489.0318181819,27292579.254545458
1221,968486.343181818,27292565.704545453
1222,968483.6545454544,27292552.154545456
1223,968535.6181818186,27292654.972727276
1224,968532.9624999999,27292641.385227278
1225,968530.3068181816,27292627.797727276
1226,968527.6511363634,27292614.210227277
1227,968524.9954545458,27292600.622727275
1228,968522.3397727276,27292587.035227276
1229,968519.6840909091,27292573.44772727
1230,968517.028409091,27292559.860227276
1231,968514.3727272728,27292546.272727273
1232,968566.0727272731,27292649.390909094
1233,968563.4500000004,27292635.76590909
1234,968560.8272727274,27292622.140909098
1235,968558.2045454546,27292608.51590909
1236,968555.5818181823,27292594.89090909
1237,968552.9590909092,27292581.26590909
1238,968550.3363636365,27292567.64090909
